Gender,Age,Construction_type,New_construction,Elevator,Floors_in_the_building,Floor_area,Number_of_rooms,Number_of_bathrooms,Ceiling_height,Floor,Balcony,Furniture,Renovation,Children_are_welcome,Pets_allowed,Utility_payments,Address,Price,Duration,amenities,appliances,parking
0,48,3,0.0,1.0,9.0,40.0,2.0,1.0,2.7,9.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,2460,1000.0,1,7,187,4
0,65,4,0.0,0.0,5.0,43.0,2.0,1.0,3.0,2.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,131,1300.0,1,7,187,4
1,20,2,1.0,1.0,18.0,75.0,2.0,1.0,3.0,5.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,2731,1500.0,1,7,187,4
1,21,4,0.0,0.0,4.0,110.0,4.0,2.0,3.0,2.0,Multiple balconies,Available,Major Renovation,11.0,10.0,10.0,1665,3500.0,1,7,187,4
1,60,3,0.0,1.0,9.0,100.0,4.0,2.0,2.75,5.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,2734,300000.0,1,7,187,4
0,26,3,0.0,1.0,9.0,105.0,3.0,1.0,2.75,6.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,561,800.0,1,7,187,4
1,35,3,0.0,1.0,16.0,58.0,2.0,1.0,2.75,3.0,Closed balcony,Available,Major Renovation,10.0,10.0,10.0,2732,300000.0,1,7,187,4
0,64,4,0.0,0.0,5.0,48.0,2.0,1.0,3.0,2.0,Closed balcony,Available,Major Renovation,10.0,10.0,10.0,1272,2000.0,1,7,187,4
0,34,2,1.0,1.0,14.0,110.0,3.0,2.0,3.2,9.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,2500,2000.0,1,7,187,4
0,39,3,0.0,1.0,9.0,80.0,3.0,1.0,2.75,7.0,Open balcony,Available,Partial Renovation,11.0,10.0,10.0,1461,350000.0,1,7,187,4
1,18,4,0.0,0.0,5.0,70.0,2.0,1.0,3.0,2.0,Closed balcony,Available,Euro Renovation,11.0,11.0,10.0,1272,300000.0,1,7,187,4
1,42,4,0.0,0.0,5.0,100.0,2.0,1.0,3.5,2.0,Open balcony,Available,Partial Renovation,11.0,11.0,10.0,1256,800.0,1,7,187,4
1,39,2,0.0,1.0,16.0,79.0,3.0,1.0,2.75,9.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,3213,1500.0,1,7,187,4
0,24,4,0.0,0.0,5.0,47.0,2.0,1.0,2.75,3.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,4442,1600.0,1,7,187,4
0,53,2,1.0,1.0,9.0,110.0,4.0,2.0,3.0,2.0,Closed balcony,Available,Euro Renovation,11.0,10.0,10.0,1434,2000.0,1,7,187,4
0,27,3,0.0,1.0,12.0,45.0,1.0,1.0,2.75,8.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,2738,450000.0,1,7,187,4
0,35,4,1.0,0.0,4.0,54.0,2.0,1.0,2.7,4.0,Not available,Available,Euro Renovation,10.0,10.0,10.0,922,300000.0,1,7,187,4
1,43,3,0.0,1.0,9.0,72.0,3.0,1.0,2.75,4.0,Closed balcony,Available,Cosmetic Renovation,12.0,10.0,10.0,2739,270000.0,1,7,187,4
1,47,4,0.0,0.0,5.0,58.0,2.0,2.0,2.75,5.0,Multiple balconies,Available,Old Renovation,11.0,10.0,10.0,2733,250000.0,1,7,187,4
1,19,2,1.0,1.0,14.0,105.0,3.0,2.0,2.8,7.0,Multiple balconies,Not available,Major Renovation,12.0,10.0,10.0,2507,450000.0,1,7,187,4
0,47,3,0.0,1.0,10.0,35.0,1.0,1.0,2.8,1.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,3069,280000.0,1,7,187,4
0,44,3,0.0,1.0,9.0,77.0,3.0,1.0,2.75,8.0,Open balcony,Available,Old Renovation,12.0,10.0,10.0,1223,290000.0,1,7,187,4
0,58,4,0.0,0.0,5.0,60.0,2.0,1.0,3.0,2.0,Multiple balconies,Available,Cosmetic Renovation,12.0,10.0,10.0,1288,350000.0,1,7,187,4
0,68,3,0.0,1.0,10.0,90.0,3.0,1.0,2.8,3.0,Not available,Available,Major Renovation,11.0,12.0,10.0,2860,280000.0,1,7,187,4
1,61,4,0.0,0.0,4.0,115.0,3.0,2.0,3.0,2.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,3895,650000.0,1,7,187,4
0,22,4,0.0,0.0,5.0,87.0,2.0,1.0,3.0,5.0,Not available,Available,Euro Renovation,12.0,10.0,10.0,4021,1350.0,1,7,187,4
1,20,3,0.0,1.0,9.0,43.0,1.0,1.0,2.75,5.0,Open balcony,Available,Partial Renovation,10.0,10.0,10.0,4120,250000.0,1,7,187,4
1,59,3,0.0,1.0,11.0,80.0,3.0,1.0,2.8,5.0,Closed balcony,Available,Euro Renovation,11.0,10.0,12.0,1096,1300.0,0,7,187,4
1,39,4,0.0,0.0,5.0,58.0,2.0,1.0,3.2,3.0,Open balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,438,200000.0,1,7,187,4
0,30,4,0.0,0.0,5.0,36.0,1.0,1.0,3.0,3.0,Open balcony,Available,Partial Renovation,12.0,10.0,10.0,2625,300000.0,1,7,187,4
1,31,2,1.0,1.0,15.0,60.0,2.0,1.0,3.2,5.0,Multiple balconies,Available,Designer Renovation,11.0,11.0,11.0,331,25000.0,0,7,187,4
0,41,2,0.0,1.0,11.0,70.0,3.0,1.0,2.8,5.0,Closed balcony,Available,Euro Renovation,11.0,10.0,12.0,3915,520000.0,1,7,187,4
0,63,3,0.0,1.0,9.0,82.0,4.0,1.0,2.8,3.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,3412,450000.0,1,7,187,4
0,19,4,0.0,0.0,5.0,48.0,1.0,1.0,2.75,2.0,Open balcony,Available,Old Renovation,11.0,10.0,10.0,3296,150000.0,1,7,187,4
0,25,3,0.0,1.0,9.0,79.0,3.0,2.0,2.8,4.0,Closed balcony,By agreement,Euro Renovation,11.0,12.0,10.0,2734,330000.0,1,7,187,4
0,47,4,0.0,0.0,5.0,80.0,2.0,1.0,3.0,3.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,1682,1100.0,1,7,187,4
0,33,4,0.0,0.0,1.0,105.0,3.0,1.0,3.0,1.0,Closed balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,90,700.0,1,7,187,4
0,31,4,0.0,0.0,4.0,61.0,2.0,1.0,3.0,2.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,3228,500000.0,1,7,187,4
0,24,4,0.0,0.0,5.0,51.0,2.0,1.0,3.0,3.0,Open balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,1051,299000.0,1,7,187,4
0,30,3,1.0,1.0,9.0,60.0,2.0,1.0,2.8,2.0,Closed balcony,Available,Major Renovation,11.0,10.0,11.0,2555,12000.0,0,7,187,4
1,48,2,1.0,1.0,14.0,85.0,2.0,1.0,3.0,4.0,Closed balcony,Available,Euro Renovation,11.0,10.0,10.0,2734,400000.0,1,7,187,4
1,64,3,0.0,0.0,5.0,60.0,3.0,1.0,2.6,1.0,Closed balcony,Available,Major Renovation,12.0,10.0,11.0,4166,18000.0,0,7,187,4
0,50,3,0.0,1.0,9.0,88.0,3.0,1.0,2.8,5.0,Open balcony,Available,Major Renovation,11.0,10.0,11.0,1624,550000.0,1,7,187,4
0,50,3,0.0,1.0,12.0,70.0,2.0,2.0,2.8,3.0,Closed balcony,Available,Designer Renovation,10.0,10.0,10.0,3293,650000.0,1,7,187,4
0,70,2,1.0,1.0,14.0,100.0,3.0,2.0,3.0,6.0,Open balcony,Available,Euro Renovation,10.0,10.0,12.0,3446,26000.0,0,7,187,4
1,27,4,0.0,0.0,4.0,40.0,2.0,1.0,2.8,1.0,Not available,Available,Major Renovation,10.0,10.0,12.0,523,10000.0,0,7,187,4
0,69,4,1.0,0.0,2.0,45.0,2.0,1.0,2.6,1.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,2736,250000.0,1,7,187,4
0,19,3,0.0,1.0,9.0,78.0,3.0,1.0,2.75,8.0,Closed balcony,Available,Euro Renovation,10.0,10.0,10.0,1947,350000.0,1,7,187,4
0,67,3,0.0,1.0,9.0,63.0,3.0,1.0,2.8,9.0,Not available,Available,Partial Renovation,11.0,11.0,10.0,2054,220000.0,1,7,187,4
0,54,4,0.0,0.0,5.0,79.0,3.0,2.0,2.75,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,2733,400000.0,1,7,187,4
1,25,4,0.0,0.0,5.0,62.0,2.0,1.0,2.75,3.0,Closed balcony,Available,Old Renovation,11.0,10.0,10.0,2359,220000.0,1,7,187,4
0,22,4,0.0,1.0,5.0,58.0,2.0,1.0,2.8,2.0,Not available,Available,Euro Renovation,11.0,11.0,12.0,1966,20000.0,0,7,187,4
0,30,4,0.0,1.0,3.0,60.0,4.0,1.0,2.8,2.0,Not available,Available,Euro Renovation,11.0,11.0,12.0,2163,25000.0,0,7,187,4
1,34,3,0.0,1.0,9.0,76.0,3.0,1.0,2.8,7.0,Open balcony,Available,Cosmetic Renovation,11.0,12.0,10.0,2699,210000.0,1,7,187,4
1,27,2,1.0,1.0,10.0,68.0,3.0,1.0,2.7,10.0,Open balcony,Available,Old Renovation,11.0,12.0,10.0,872,300000.0,1,7,187,4
1,51,3,0.0,1.0,9.0,85.0,3.0,1.0,2.75,1.0,Not available,,Major Renovation,11.0,10.0,10.0,504,400000.0,1,7,187,4
1,58,2,1.0,1.0,11.0,74.0,2.0,1.0,2.8,3.0,Open balcony,Available,Major Renovation,11.0,12.0,10.0,2507,350000.0,1,7,187,4
1,23,3,0.0,0.0,4.0,60.0,3.0,1.0,2.7,2.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,1429,180000.0,1,7,187,4
1,47,4,1.0,0.0,3.0,14.0,1.0,3.0,3.0,1.0,Not available,Available,Major Renovation,11.0,10.0,11.0,141,230000.0,1,7,187,4
0,52,2,1.0,1.0,12.0,180.0,3.0,2.0,3.0,8.0,Open balcony,Available,Major Renovation,11.0,11.0,11.0,204,40000.0,0,7,187,4
0,42,2,0.0,1.0,9.0,45.0,1.0,1.0,3.2,4.0,Closed balcony,Available,Euro Renovation,10.0,10.0,10.0,2693,320000.0,1,7,187,4
1,47,2,1.0,1.0,12.0,72.0,3.0,1.0,3.0,3.0,Closed balcony,Available,Major Renovation,11.0,10.0,10.0,3350,1200.0,1,7,187,4
0,43,4,0.0,0.0,5.0,50.0,2.0,1.0,2.7,3.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,1282,450000.0,1,7,187,4
1,27,3,0.0,1.0,10.0,72.0,2.0,2.0,3.0,6.0,Not available,Available,Major Renovation,12.0,10.0,10.0,2535,1300.0,1,7,187,4
0,54,3,0.0,1.0,9.0,65.0,2.0,1.0,2.8,5.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,2703,170000.0,1,7,187,4
0,34,2,1.0,1.0,15.0,52.0,2.0,1.0,2.8,7.0,Not available,Available,Euro Renovation,11.0,10.0,11.0,674,23000.0,0,7,187,4
0,25,4,0.0,0.0,5.0,65.0,2.0,1.0,2.8,3.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,3477,350000.0,1,7,187,4
1,67,4,0.0,0.0,5.0,55.0,2.0,1.0,2.6,5.0,Not available,Available,Major Renovation,12.0,12.0,10.0,834,350000.0,1,7,187,4
1,34,3,0.0,1.0,11.0,87.0,4.0,1.0,2.75,8.0,Closed balcony,Available,Designer Renovation,11.0,11.0,10.0,2738,1000.0,1,7,187,4
1,58,4,0.0,1.0,5.0,110.0,4.0,1.0,3.0,1.0,Multiple balconies,Available,Major Renovation,11.0,10.0,10.0,3418,400000.0,1,7,187,4
0,18,4,0.0,1.0,9.0,60.0,2.0,1.0,2.6,3.0,Not available,Available,Major Renovation,10.0,10.0,10.0,2696,240000.0,1,7,187,4
0,65,3,0.0,1.0,10.0,40.0,2.0,1.0,2.7,8.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,2738,1000.0,1,7,187,4
0,65,3,0.0,1.0,12.0,72.0,3.0,1.0,3.0,2.0,Multiple balconies,Available,Cosmetic Renovation,11.0,10.0,10.0,360,300000.0,1,7,187,4
0,44,4,0.0,0.0,5.0,38.0,1.0,1.0,2.8,3.0,Not available,Available,Major Renovation,11.0,12.0,10.0,962,200000.0,1,7,187,4
1,46,4,0.0,0.0,5.0,75.0,3.0,1.0,2.8,2.0,Open balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,449,220000.0,1,7,187,4
0,18,4,0.0,0.0,3.0,32.0,1.0,1.0,3.2,2.0,Not available,Available,Euro Renovation,11.0,10.0,12.0,1497,230000.0,1,7,187,4
0,46,2,1.0,1.0,6.0,58.0,2.0,1.0,3.0,3.0,Open balcony,Available,Designer Renovation,10.0,11.0,10.0,257,1550.0,1,7,187,4
0,65,3,0.0,1.0,7.0,91.0,2.0,1.0,2.8,5.0,Open balcony,Available,Major Renovation,11.0,12.0,10.0,2192,1100.0,1,7,187,4
1,48,3,0.0,1.0,9.0,84.0,3.0,1.0,2.75,3.0,Not available,Available,Major Renovation,11.0,10.0,10.0,2734,400000.0,1,7,187,4
0,46,4,0.0,0.0,5.0,95.0,3.0,1.0,3.2,2.0,Multiple balconies,Available,Major Renovation,11.0,11.0,12.0,1266,20000.0,0,7,187,4
1,50,4,1.0,1.0,5.0,144.0,4.0,2.0,3.0,3.0,Multiple balconies,Available,Designer Renovation,11.0,12.0,12.0,902,30000.0,0,7,187,4
0,39,4,0.0,0.0,5.0,96.0,3.0,1.0,2.8,3.0,Open balcony,,Euro Renovation,11.0,11.0,10.0,449,1300.0,1,7,187,4
0,64,4,0.0,0.0,5.0,50.0,2.0,1.0,2.7,5.0,Closed balcony,Available,Major Renovation,11.0,10.0,10.0,1665,350000.0,1,7,187,4
0,47,3,0.0,1.0,14.0,78.0,2.0,1.0,2.8,1.0,Not available,Available,Cosmetic Renovation,12.0,12.0,10.0,211,480000.0,1,7,187,4
0,30,3,0.0,1.0,9.0,77.0,3.0,1.0,2.75,9.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,961,320000.0,1,7,187,4
0,33,3,0.0,1.0,9.0,96.0,3.0,1.0,2.8,2.0,Multiple balconies,Available,Euro Renovation,11.0,10.0,10.0,2735,350000.0,1,7,187,4
1,62,2,1.0,1.0,14.0,63.0,2.0,1.0,3.0,6.0,Open balcony,Available,Designer Renovation,10.0,12.0,10.0,1812,450000.0,1,7,187,4
1,48,4,0.0,0.0,5.0,74.0,2.0,1.0,2.6,4.0,Open balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,1347,1050.0,1,7,187,4
1,55,4,0.0,0.0,5.0,52.0,3.0,2.0,3.2,1.0,Not available,Available,Cosmetic Renovation,11.0,11.0,10.0,2408,400000.0,1,7,187,4
0,28,4,0.0,0.0,5.0,72.0,2.0,1.0,2.8,4.0,Multiple balconies,Available,Old Renovation,12.0,10.0,10.0,2314,250000.0,1,7,187,4
0,38,3,0.0,1.0,10.0,120.0,3.0,2.0,2.7,7.0,Open balcony,Available,Partial Renovation,11.0,11.0,10.0,2743,250000.0,1,7,187,4
0,18,3,0.0,1.0,9.0,90.0,4.0,1.0,3.0,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,1949,380000.0,1,7,187,4
1,42,3,0.0,1.0,9.0,80.0,3.0,1.0,2.75,1.0,Closed balcony,Available,Designer Renovation,10.0,10.0,10.0,2224,400000.0,1,7,187,4
0,64,3,0.0,1.0,9.0,45.0,2.0,1.0,2.7,5.0,Not available,Available,Designer Renovation,11.0,12.0,10.0,152,600000.0,1,7,187,4
0,26,4,0.0,1.0,10.0,41.0,1.0,1.0,2.8,7.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,2817,200000.0,1,7,187,4
1,26,2,1.0,1.0,9.0,78.0,3.0,2.0,3.0,7.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,986,1500.0,0,7,187,4
1,51,2,1.0,1.0,17.0,65.0,2.0,1.0,3.0,11.0,Open balcony,,Major Renovation,0.0,0.0,0.0,211,1000.0,1,7,187,4
0,40,2,1.0,1.0,14.0,70.0,3.0,2.0,3.0,13.0,Open balcony,,Major Renovation,0.0,0.0,0.0,1348,1100.0,1,7,187,4
0,31,4,0.0,0.0,5.0,112.0,3.0,2.0,3.0,3.0,Open balcony,,Major Renovation,0.0,0.0,0.0,2376,1500.0,1,7,187,4
0,43,2,1.0,1.0,18.0,137.0,3.0,1.0,3.0,9.0,Open balcony,,Major Renovation,0.0,0.0,0.0,1491,1200.0,1,7,187,4
1,31,4,0.0,0.0,4.0,67.0,3.0,1.0,2.8,3.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,2790,1000.0,1,7,187,4
0,29,2,1.0,1.0,5.0,110.0,2.0,2.0,3.0,5.0,Closed balcony,Available,Major Renovation,11.0,11.0,10.0,3706,1000.0,1,7,187,4
0,70,2,1.0,1.0,17.0,150.0,3.0,2.0,3.0,5.0,Open balcony,,Major Renovation,0.0,0.0,0.0,2644,3000.0,1,7,187,4
0,48,2,1.0,1.0,13.0,120.0,4.0,2.0,3.0,10.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,1939,3000.0,1,7,187,4
1,56,2,1.0,1.0,13.0,220.0,5.0,3.0,3.0,8.0,Open balcony,,Major Renovation,0.0,0.0,0.0,211,2700.0,1,7,187,4
1,61,2,1.0,1.0,17.0,160.0,4.0,2.0,3.0,5.0,Open balcony,,Major Renovation,0.0,0.0,0.0,311,2300.0,1,7,187,4
0,40,2,1.0,1.0,14.0,130.0,3.0,2.0,3.0,11.0,Open balcony,,Major Renovation,0.0,0.0,0.0,4550,2000.0,1,7,187,4
1,60,4,0.0,0.0,5.0,32.0,1.0,1.0,2.8,2.0,Not available,Available,Major Renovation,12.0,10.0,10.0,1313,400000.0,1,7,187,4
1,59,2,1.0,1.0,8.0,165.0,5.0,2.0,3.0,5.0,Open balcony,,Major Renovation,0.0,0.0,0.0,1939,2500.0,1,7,187,4
0,38,2,1.0,1.0,12.0,190.0,4.0,2.0,3.0,7.0,Open balcony,,Major Renovation,0.0,0.0,0.0,817,2700.0,1,7,187,4
1,46,3,0.0,1.0,9.0,100.0,3.0,1.0,3.0,2.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,2163,1000.0,1,7,187,4
0,26,2,1.0,1.0,9.0,110.0,3.0,2.0,3.0,5.0,Open balcony,,Major Renovation,0.0,0.0,0.0,2507,1000.0,1,7,187,4
0,32,2,1.0,1.0,16.0,60.0,2.0,1.0,3.0,6.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,1777,1200.0,1,7,187,4
0,41,4,0.0,1.0,6.0,42.0,2.0,1.0,3.0,6.0,Not available,,Major Renovation,0.0,0.0,0.0,2555,1200.0,1,7,187,4
1,48,4,0.0,0.0,5.0,80.0,3.0,1.0,3.0,5.0,Open balcony,,Major Renovation,0.0,0.0,0.0,2611,1200.0,1,7,187,4
0,33,2,1.0,1.0,7.0,123.0,4.0,1.0,3.0,7.0,Open balcony,,Major Renovation,0.0,0.0,0.0,1665,2200.0,1,7,187,4
0,66,3,0.0,0.0,4.0,36.0,1.0,1.0,2.5,4.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,644,180000.0,1,7,187,4
0,41,4,0.0,1.0,5.0,75.0,3.0,1.0,3.0,4.0,Not available,Available,Major Renovation,11.0,10.0,10.0,2217,2000.0,1,7,187,4
0,39,3,0.0,1.0,9.0,46.0,2.0,1.0,2.8,9.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,2460,450000.0,1,7,187,4
1,22,2,1.0,1.0,11.0,65.0,3.0,1.0,3.0,9.0,Not available,Available,Euro Renovation,11.0,12.0,10.0,753,330000.0,1,7,187,4
0,48,2,1.0,1.0,11.0,58.0,2.0,1.0,3.0,6.0,Not available,Available,Major Renovation,11.0,10.0,10.0,353,400000.0,1,7,187,4
1,46,2,1.0,1.0,18.0,70.0,3.0,1.0,3.0,9.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,1348,1600.0,1,7,187,4
1,48,4,0.0,0.0,5.0,92.0,3.0,1.0,2.8,3.0,Closed balcony,Available,Major Renovation,12.0,10.0,11.0,1141,1100.0,1,7,187,4
1,21,4,1.0,0.0,2.0,140.0,4.0,2.0,2.8,2.0,Open balcony,Not available,Major Renovation,11.0,10.0,12.0,3802,800.0,1,7,187,4
0,29,3,0.0,1.0,9.0,75.0,3.0,1.0,2.8,4.0,Closed balcony,Available,Euro Renovation,12.0,10.0,10.0,2740,250000.0,1,7,187,4
0,25,4,0.0,0.0,4.0,45.0,1.0,1.0,2.8,4.0,Closed balcony,By agreement,Euro Renovation,11.0,10.0,10.0,2611,300000.0,1,7,187,4
1,66,4,0.0,0.0,5.0,57.0,2.0,1.0,2.75,1.0,Not available,By agreement,Designer Renovation,11.0,10.0,10.0,444,350000.0,1,7,187,4
0,70,4,0.0,0.0,5.0,45.0,1.0,1.0,3.0,2.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,11.0,1348,21000.0,0,7,187,4
0,35,4,0.0,0.0,5.0,35.0,1.0,1.0,2.8,2.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,1420,300000.0,1,7,187,4
0,38,4,0.0,0.0,5.0,50.0,2.0,1.0,2.8,4.0,Closed balcony,Available,Major Renovation,11.0,10.0,10.0,1900,300000.0,1,7,187,4
1,67,4,0.0,0.0,5.0,98.0,4.0,1.0,3.2,4.0,Open balcony,Available,Cosmetic Renovation,11.0,10.0,10.0,3891,350000.0,1,7,187,4
1,58,3,0.0,1.0,14.0,74.0,2.0,1.0,2.8,14.0,Open balcony,Partial Furniture,Euro Renovation,10.0,10.0,10.0,989,600.0,1,7,187,4
0,54,2,0.0,1.0,12.0,40.0,1.0,1.0,2.8,9.0,Closed balcony,Available,Cosmetic Renovation,11.0,10.0,11.0,3291,12000.0,0,7,187,4
1,26,2,1.0,1.0,14.0,59.0,3.0,1.0,3.0,14.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,1491,400000.0,1,7,187,4
0,70,4,0.0,0.0,5.0,48.0,1.0,1.0,3.2,5.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,1665,280000.0,1,7,187,4
1,49,3,0.0,1.0,9.0,50.0,2.0,1.0,2.75,1.0,Closed balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,1154,140000.0,1,7,187,4
1,24,2,1.0,1.0,17.0,65.0,2.0,2.0,3.0,10.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,1146,1600.0,1,7,187,4
0,63,2,0.0,1.0,14.0,152.0,4.0,3.0,3.0,12.0,Open balcony,Available,Major Renovation,11.0,11.0,11.0,204,50000.0,0,7,187,4
1,44,4,0.0,0.0,4.0,80.0,3.0,1.0,2.5,1.0,Not available,Available,Major Renovation,11.0,12.0,11.0,1516,15000.0,0,7,187,4
1,28,3,0.0,1.0,9.0,73.0,3.0,1.0,2.7,6.0,Closed balcony,Available,Designer Renovation,11.0,10.0,10.0,3911,450000.0,1,7,187,4
0,22,3,0.0,1.0,9.0,73.0,3.0,1.0,2.7,6.0,Closed balcony,Available,Designer Renovation,11.0,10.0,12.0,3911,450000.0,1,7,187,4
1,58,2,1.0,1.0,12.0,120.0,3.0,2.0,3.0,5.0,Open balcony,Available,Euro Renovation,11.0,12.0,11.0,1939,130.0,0,7,187,4
0,22,4,0.0,0.0,4.0,65.0,2.0,1.0,3.0,2.0,Not available,Available,Designer Renovation,11.0,10.0,12.0,2648,1300.0,1,7,187,4
0,37,3,0.0,1.0,10.0,72.0,3.0,1.0,2.8,3.0,Not available,Available,Major Renovation,11.0,12.0,10.0,2901,300000.0,1,7,187,4
1,34,4,0.0,1.0,9.0,103.0,3.0,1.0,3.0,5.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,1410,1600.0,1,7,187,4
0,26,4,0.0,1.0,6.0,103.0,3.0,1.0,3.0,3.0,Open balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,131,350000.0,1,7,187,4
1,64,3,0.0,1.0,8.0,49.0,1.0,1.0,2.75,3.0,Closed balcony,Available,Partial Renovation,12.0,10.0,10.0,866,200000.0,1,7,187,4
0,27,2,1.0,1.0,9.0,110.0,3.0,2.0,2.8,7.0,Multiple balconies,Available,Euro Renovation,11.0,11.0,12.0,2044,2000.0,1,7,187,4
0,37,3,0.0,1.0,9.0,87.0,4.0,1.0,2.8,1.0,Not available,Available,Major Renovation,10.0,10.0,10.0,1219,450000.0,1,7,187,4
1,41,3,0.0,1.0,9.0,74.0,3.0,1.0,2.8,4.0,Closed balcony,,Cosmetic Renovation,11.0,11.0,10.0,2735,320000.0,1,7,187,4
0,36,3,0.0,1.0,8.0,49.0,1.0,1.0,2.8,3.0,Closed balcony,Available,Old Renovation,12.0,10.0,10.0,866,200000.0,1,7,187,4
0,20,2,0.0,0.0,4.0,55.0,2.0,1.0,2.7,3.0,Not available,Available,Old Renovation,12.0,12.0,10.0,1431,200000.0,1,7,187,4
1,39,4,0.0,0.0,5.0,70.0,2.0,1.0,2.6,1.0,Closed balcony,Available,Partial Renovation,11.0,10.0,10.0,4193,190000.0,1,7,187,4
0,18,4,0.0,0.0,5.0,73.0,3.0,1.0,2.7,1.0,Closed balcony,Available,Partial Renovation,11.0,10.0,10.0,1846,190000.0,1,7,187,4
0,25,4,0.0,0.0,5.0,40.0,1.0,1.0,2.75,2.0,Open balcony,Available,Cosmetic Renovation,10.0,10.0,10.0,1777,300000.0,1,7,187,4
1,31,3,0.0,0.0,14.0,58.0,3.0,1.0,2.8,2.0,Open balcony,Available,Cosmetic Renovation,11.0,11.0,10.0,2339,400000.0,1,7,187,4
0,25,2,1.0,1.0,3.0,100.0,2.0,2.0,3.0,1.0,Open balcony,Available,Designer Renovation,11.0,12.0,10.0,2667,1500.0,1,7,187,4
1,57,2,1.0,1.0,14.0,60.0,2.0,1.0,3.0,3.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,354,450000.0,1,7,187,4
0,32,3,0.0,0.0,5.0,62.0,2.0,1.0,2.5,5.0,Multiple balconies,By agreement,Old Renovation,12.0,12.0,12.0,93,80000.0,1,7,187,4
0,53,3,1.0,0.0,5.0,25.0,2.0,1.0,3.0,1.0,Not available,,Major Renovation,10.0,11.0,10.0,976,220000.0,1,7,187,4
1,44,2,1.0,1.0,10.0,42.0,2.0,1.0,2.8,5.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,352,280000.0,1,7,187,4
1,38,3,1.0,0.0,5.0,25.0,1.0,1.0,3.0,1.0,Not available,Available,Major Renovation,10.0,11.0,10.0,3001,220000.0,1,7,187,4
0,18,3,0.0,1.0,9.0,65.0,2.0,1.0,2.8,2.0,Closed balcony,Available,Major Renovation,11.0,10.0,10.0,1430,260000.0,1,7,187,4
1,39,3,0.0,1.0,9.0,76.0,3.0,1.0,2.7,6.0,Closed balcony,Available,Euro Renovation,11.0,10.0,10.0,2844,250000.0,1,7,187,4
0,52,4,0.0,0.0,5.0,40.0,2.0,1.0,2.6,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,1491,900.0,1,7,187,4
0,35,3,0.0,1.0,14.0,69.0,2.0,1.0,2.7,14.0,Closed balcony,Available,Euro Renovation,11.0,10.0,10.0,2844,200000.0,1,7,187,4
1,22,3,0.0,1.0,9.0,75.0,3.0,1.0,2.8,6.0,Multiple balconies,Available,Partial Renovation,11.0,12.0,10.0,2798,270000.0,1,7,187,4
0,32,4,0.0,0.0,6.0,36.0,1.0,1.0,2.75,3.0,Open balcony,Available,Major Renovation,11.0,12.0,10.0,3775,350000.0,1,7,187,4
